county_fips,NAME,variable,estimate
4009,"Graham County, Arizona",median_household_income,51353
4011,"Greenlee County, Arizona",female,4538
4011,"Greenlee County, Arizona",age_median,34.5
4011,"Greenlee County, Arizona",population,9522
4011,"Greenlee County, Arizona",black,209
4011,"Greenlee County, Arizona",college_grad,607
4011,"Greenlee County, Arizona",median_household_income,63473
4012,"La Paz County, Arizona",female,10085
4012,"La Paz County, Arizona",age_median,56.5
4012,"La Paz County, Arizona",population,20793
4012,"La Paz County, Arizona",black,200
4012,"La Paz County, Arizona",college_grad,1213
4012,"La Paz County, Arizona",median_household_income,34643
4013,"Maricopa County, Arizona",female,2188247
4013,"Maricopa County, Arizona",age_median,36.4
4013,"Maricopa County, Arizona",population,4328810
4013,"Maricopa County, Arizona",black,243640
4013,"Maricopa County, Arizona",college_grad,597872
4013,"Maricopa County, Arizona",median_household_income,64468
4015,"Mohave County, Arizona",female,102751
4015,"Mohave County, Arizona",age_median,51.6
4015,"Mohave County, Arizona",population,207695
4015,"Mohave County, Arizona",black,2217
4015,"Mohave County, Arizona",college_grad,13078
4015,"Mohave County, Arizona",median_household_income,45587
4017,"Navajo County, Arizona",female,54549
4017,"Navajo County, Arizona",age_median,37.3
4017,"Navajo County, Arizona",population,109270
4017,"Navajo County, Arizona",black,1005
4017,"Navajo County, Arizona",college_grad,6176
4017,"Navajo County, Arizona",median_household_income,40067
4019,"Pima County, Arizona",female,521541
4019,"Pima County, Arizona",age_median,38.5
4019,"Pima County, Arizona",population,1027207
4019,"Pima County, Arizona",black,36581
4019,"Pima County, Arizona",college_grad,128683
4019,"Pima County, Arizona",median_household_income,53379
4021,"Pinal County, Arizona",female,207175
4021,"Pinal County, Arizona",age_median,39.3
4021,"Pinal County, Arizona",population,432793
4021,"Pinal County, Arizona",black,18915
4021,"Pinal County, Arizona",college_grad,38541
4021,"Pinal County, Arizona",median_household_income,58174
4023,"Santa Cruz County, Arizona",female,24209
4023,"Santa Cruz County, Arizona",age_median,36.7
4023,"Santa Cruz County, Arizona",population,46480
4023,"Santa Cruz County, Arizona",black,301
4023,"Santa Cruz County, Arizona",college_grad,3857
4023,"Santa Cruz County, Arizona",median_household_income,41259
4025,"Yavapai County, Arizona",female,116617
4025,"Yavapai County, Arizona",age_median,53.4
4025,"Yavapai County, Arizona",population,228067
4025,"Yavapai County, Arizona",black,1495
4025,"Yavapai County, Arizona",college_grad,26314
4025,"Yavapai County, Arizona",median_household_income,52451
4027,"Yuma County, Arizona",female,101627
4027,"Yuma County, Arizona",age_median,34.6
4027,"Yuma County, Arizona",population,209468
4027,"Yuma County, Arizona",black,4533
4027,"Yuma County, Arizona",college_grad,13013
4027,"Yuma County, Arizona",median_household_income,45243
5001,"Arkansas County, Arkansas",female,9349
5001,"Arkansas County, Arkansas",age_median,40.7
5001,"Arkansas County, Arkansas",population,17914
5001,"Arkansas County, Arkansas",black,4636
5001,"Arkansas County, Arkansas",college_grad,1370
5001,"Arkansas County, Arkansas",median_household_income,46696
5003,"Ashley County, Arkansas",female,10445
5003,"Ashley County, Arkansas",age_median,41.7
5003,"Ashley County, Arkansas",population,20270
5003,"Ashley County, Arkansas",black,5150
5003,"Ashley County, Arkansas",college_grad,1208
5003,"Ashley County, Arkansas",median_household_income,44744
5005,"Baxter County, Arkansas",female,21328
5005,"Baxter County, Arkansas",age_median,52.2
5005,"Baxter County, Arkansas",population,41427
5005,"Baxter County, Arkansas",black,67
5005,"Baxter County, Arkansas",college_grad,3620
5005,"Baxter County, Arkansas",median_household_income,42260
5007,"Benton County, Arkansas",female,133760
5007,"Benton County, Arkansas",age_median,35.4
5007,"Benton County, Arkansas",population,265759
5007,"Benton County, Arkansas",black,4541
5007,"Benton County, Arkansas",college_grad,38212
5007,"Benton County, Arkansas",median_household_income,66362
5009,"Boone County, Arkansas",female,18891
5009,"Boone County, Arkansas",age_median,42.3
5009,"Boone County, Arkansas",population,37331
5009,"Boone County, Arkansas",black,125
5009,"Boone County, Arkansas",college_grad,2802
5009,"Boone County, Arkansas",median_household_income,45374
5011,"Bradley County, Arkansas",female,5717
5011,"Bradley County, Arkansas",age_median,40.6
5011,"Bradley County, Arkansas",population,10874
5011,"Bradley County, Arkansas",black,3135
5011,"Bradley County, Arkansas",college_grad,779
5011,"Bradley County, Arkansas",median_household_income,43184
5013,"Calhoun County, Arkansas",female,2583
5013,"Calhoun County, Arkansas",age_median,44.5
5013,"Calhoun County, Arkansas",population,5192
5013,"Calhoun County, Arkansas",black,1125
5013,"Calhoun County, Arkansas",college_grad,274
5013,"Calhoun County, Arkansas",median_household_income,46417
5015,"Carroll County, Arkansas",female,14057
5015,"Carroll County, Arkansas",age_median,45
5015,"Carroll County, Arkansas",population,27965
5015,"Carroll County, Arkansas",black,289
5015,"Carroll County, Arkansas",college_grad,2855
5015,"Carroll County, Arkansas",median_household_income,46110
5017,"Chicot County, Arkansas",female,5376
5017,"Chicot County, Arkansas",age_median,43.3
5017,"Chicot County, Arkansas",population,10615
5017,"Chicot County, Arkansas",black,5724
5017,"Chicot County, Arkansas",college_grad,817
5017,"Chicot County, Arkansas",median_household_income,34147
5019,"Clark County, Arkansas",female,11880
5019,"Clark County, Arkansas",age_median,33.7
5019,"Clark County, Arkansas",population,22386
5019,"Clark County, Arkansas",black,5434
5019,"Clark County, Arkansas",college_grad,2252
5019,"Clark County, Arkansas",median_household_income,41620
5021,"Clay County, Arkansas",female,7560
5021,"Clay County, Arkansas",age_median,42.8
5021,"Clay County, Arkansas",population,14889
5021,"Clay County, Arkansas",black,100
5021,"Clay County, Arkansas",college_grad,755
5021,"Clay County, Arkansas",median_household_income,37233
5023,"Cleburne County, Arkansas",female,12666
5023,"Cleburne County, Arkansas",age_median,49.4
5023,"Cleburne County, Arkansas",population,25100
5023,"Cleburne County, Arkansas",black,98
5023,"Cleburne County, Arkansas",college_grad,1746
5023,"Cleburne County, Arkansas",median_household_income,44483
5025,"Cleveland County, Arkansas",female,4121
5025,"Cleveland County, Arkansas",age_median,42.9
5025,"Cleveland County, Arkansas",population,8128
5025,"Cleveland County, Arkansas",black,1040
5025,"Cleveland County, Arkansas",college_grad,635
5025,"Cleveland County, Arkansas",median_household_income,46684
5027,"Columbia County, Arkansas",female,12369
5027,"Columbia County, Arkansas",age_median,35.7
5027,"Columbia County, Arkansas",population,23776
5027,"Columbia County, Arkansas",black,8592
5027,"Columbia County, Arkansas",college_grad,1893
5027,"Columbia County, Arkansas",median_household_income,36193
5029,"Conway County, Arkansas",female,10704
5029,"Conway County, Arkansas",age_median,42.5
5029,"Conway County, Arkansas",population,20858
5029,"Conway County, Arkansas",black,2167
5029,"Conway County, Arkansas",college_grad,1575
5029,"Conway County, Arkansas",median_household_income,42802
5031,"Craighead County, Arkansas",female,54959
5031,"Craighead County, Arkansas",age_median,34.2
5031,"Craighead County, Arkansas",population,107345
5031,"Craighead County, Arkansas",black,15614
5031,"Craighead County, Arkansas",college_grad,11383
5031,"Craighead County, Arkansas",median_household_income,47286
5033,"Crawford County, Arkansas",female,31836
5033,"Crawford County, Arkansas",age_median,38.6
5033,"Crawford County, Arkansas",population,62739
5033,"Crawford County, Arkansas",black,993
5033,"Crawford County, Arkansas",college_grad,4650
5033,"Crawford County, Arkansas",median_household_income,46828
5035,"Crittenden County, Arkansas",female,25513
5035,"Crittenden County, Arkansas",age_median,35.2
5035,"Crittenden County, Arkansas",population,48672
5035,"Crittenden County, Arkansas",black,23352
5035,"Crittenden County, Arkansas",college_grad,3694
5035,"Crittenden County, Arkansas",median_household_income,40161
5037,"Cross County, Arkansas",female,8730
5037,"Cross County, Arkansas",age_median,40.9
5037,"Cross County, Arkansas",population,16824
5037,"Cross County, Arkansas",black,3141
5037,"Cross County, Arkansas",college_grad,986
5037,"Cross County, Arkansas",median_household_income,46787
5039,"Dallas County, Arkansas",female,3690
5039,"Dallas County, Arkansas",age_median,43.9
5039,"Dallas County, Arkansas",population,7279
5039,"Dallas County, Arkansas",black,3148
5039,"Dallas County, Arkansas",college_grad,492
5039,"Dallas County, Arkansas",median_household_income,38072
5041,"Desha County, Arkansas",female,6147
5041,"Desha County, Arkansas",age_median,40.1
5041,"Desha County, Arkansas",population,11709
5041,"Desha County, Arkansas",black,5456
5041,"Desha County, Arkansas",college_grad,810
5041,"Desha County, Arkansas",median_household_income,31893
5043,"Drew County, Arkansas",female,9394
5043,"Drew County, Arkansas",age_median,37.4
5043,"Drew County, Arkansas",population,18417
5043,"Drew County, Arkansas",black,5289
5043,"Drew County, Arkansas",college_grad,1800
5043,"Drew County, Arkansas",median_household_income,46997
5045,"Faulkner County, Arkansas",female,63231
5045,"Faulkner County, Arkansas",age_median,32.8
5045,"Faulkner County, Arkansas",population,123624
5045,"Faulkner County, Arkansas",black,14094
5045,"Faulkner County, Arkansas",college_grad,14555
5045,"Faulkner County, Arkansas",median_household_income,52827
5047,"Franklin County, Arkansas",female,9003
5047,"Franklin County, Arkansas",age_median,41.2
5047,"Franklin County, Arkansas",population,17738
5047,"Franklin County, Arkansas",black,174
5047,"Franklin County, Arkansas",college_grad,1196
5047,"Franklin County, Arkansas",median_household_income,38923
5049,"Fulton County, Arkansas",female,6125
5049,"Fulton County, Arkansas",age_median,48.4
5049,"Fulton County, Arkansas",population,12231
5049,"Fulton County, Arkansas",black,58
5049,"Fulton County, Arkansas",college_grad,827
5049,"Fulton County, Arkansas",median_household_income,35405
5051,"Garland County, Arkansas",female,51260
5051,"Garland County, Arkansas",age_median,45
5051,"Garland County, Arkansas",population,98555
5051,"Garland County, Arkansas",black,8092
5051,"Garland County, Arkansas",college_grad,9961
5051,"Garland County, Arkansas",median_household_income,44777
5053,"Grant County, Arkansas",female,9233
5053,"Grant County, Arkansas",age_median,41
5053,"Grant County, Arkansas",population,18126
5053,"Grant County, Arkansas",black,482
5053,"Grant County, Arkansas",college_grad,1574
5053,"Grant County, Arkansas",median_household_income,55388
5055,"Greene County, Arkansas",female,22854
5055,"Greene County, Arkansas",age_median,38
5055,"Greene County, Arkansas",population,44937
5055,"Greene County, Arkansas",black,864
5055,"Greene County, Arkansas",college_grad,3343
5055,"Greene County, Arkansas",median_household_income,47056
5057,"Hempstead County, Arkansas",female,11519
5057,"Hempstead County, Arkansas",age_median,40.4
5057,"Hempstead County, Arkansas",population,21842
5057,"Hempstead County, Arkansas",black,6582
5057,"Hempstead County, Arkansas",college_grad,1459
5057,"Hempstead County, Arkansas",median_household_income,42860
5059,"Hot Spring County, Arkansas",female,16113
5059,"Hot Spring County, Arkansas",age_median,41.3
5059,"Hot Spring County, Arkansas",population,33597
5059,"Hot Spring County, Arkansas",black,3834
5059,"Hot Spring County, Arkansas",college_grad,2126
5059,"Hot Spring County, Arkansas",median_household_income,43889
5061,"Howard County, Arkansas",female,6923
5061,"Howard County, Arkansas",age_median,39.2
5061,"Howard County, Arkansas",population,13311
5061,"Howard County, Arkansas",black,2779
5061,"Howard County, Arkansas",college_grad,898
5061,"Howard County, Arkansas",median_household_income,36059
5063,"Independence County, Arkansas",female,19077
5063,"Independence County, Arkansas",age_median,39.3
5063,"Independence County, Arkansas",population,37427
5063,"Independence County, Arkansas",black,720
5063,"Independence County, Arkansas",college_grad,2918
5063,"Independence County, Arkansas",median_household_income,44319
5065,"Izard County, Arkansas",female,6503
5065,"Izard County, Arkansas",age_median,47.9
5065,"Izard County, Arkansas",population,13570
5065,"Izard County, Arkansas",black,248
5065,"Izard County, Arkansas",college_grad,885
5065,"Izard County, Arkansas",median_household_income,42876
5067,"Jackson County, Arkansas",female,8600
5067,"Jackson County, Arkansas",age_median,39.7
5067,"Jackson County, Arkansas",population,17027
5067,"Jackson County, Arkansas",black,2091
5067,"Jackson County, Arkansas",college_grad,772
5067,"Jackson County, Arkansas",median_household_income,34109
5069,"Jefferson County, Arkansas",female,35000
5069,"Jefferson County, Arkansas",age_median,38.7
5069,"Jefferson County, Arkansas",population,69282
5069,"Jefferson County, Arkansas",black,39165
5069,"Jefferson County, Arkansas",college_grad,5499
5069,"Jefferson County, Arkansas",median_household_income,40726
5071,"Johnson County, Arkansas",female,13406
5071,"Johnson County, Arkansas",age_median,38.4
5071,"Johnson County, Arkansas",population,26372
5071,"Johnson County, Arkansas",black,421
5071,"Johnson County, Arkansas",college_grad,1632
5071,"Johnson County, Arkansas",median_household_income,38511
5073,"Lafayette County, Arkansas",female,3360
5073,"Lafayette County, Arkansas",age_median,47
5073,"Lafayette County, Arkansas",population,6800
5073,"Lafayette County, Arkansas",black,2448
5073,"Lafayette County, Arkansas",college_grad,567
5073,"Lafayette County, Arkansas",median_household_income,32397
5075,"Lawrence County, Arkansas",female,8338
5075,"Lawrence County, Arkansas",age_median,40.8
5075,"Lawrence County, Arkansas",population,16549
5075,"Lawrence County, Arkansas",black,186
5075,"Lawrence County, Arkansas",college_grad,1205
5075,"Lawrence County, Arkansas",median_household_income,39993
5077,"Lee County, Arkansas",female,3974
5077,"Lee County, Arkansas",age_median,42.5
5077,"Lee County, Arkansas",population,9194
5077,"Lee County, Arkansas",black,5108
5077,"Lee County, Arkansas",college_grad,574
5077,"Lee County, Arkansas",median_household_income,29681
5079,"Lincoln County, Arkansas",female,4843
5079,"Lincoln County, Arkansas",age_median,39
